Id,Transcription
784,IH_N_K_R_AH_S_T_EY_SH_AH_N
785,Z_IH_R_K
786,S_AH_HH_AA_G_AH_N
787,SH_AE_D_OW_IY
788,D_IH_R_UW
789,AA_T_S_EY_G_OW
790,D_EH_N_IH_Z
791,B_ER_N_IY_ER
792,L_IH_T_AH_N_Z
793,B_L_UW_B_L_AA_D_Z
794,K_EH_N_AH
795,P_R_AA_V_AH_N_S
796,N_EH_L_K_AO_R
797,S_M_AY_L_D
798,S_AA_P_IH_NG
799,G_W_AH_S_T_EH_L_AH
800,S_IY_Z
801,AE_D_V_ER_T_AY_Z_ER_Z
802,B_R_EY_N_ER
803,K_UW_L_EH_S_AH
804,AY_OW_V_IY_N_IY
805,S_IH_N_ER_JH_EH_T_IH_K
806,S_UW_CH_ER
807,IH_N_T_ER_M_IY_D_IY_EH_R_IY
808,HH_ER_M_Z
809,HH_AW_N_SH_AH_L
810,T_IH_M_B_ER_L_AE_N_D_Z
811,F_IY_L_D_ER_Z
812,R_IY_HH_IH_R_IH_NG
813,R_IH_K_AW_N_T
814,AH_N_P_L_EH_Z_AH_N_T_L_IY
815,S_IH_NG_G_AH_L_D
816,S_IH_N_D_IH_K_AH_T_S
817,AA_N_T_R_AH_P_R_AH_N_ER
818,AH_L_AH_N_AH_B_AE_T_ER
819,AH_T_R_IH_JH
820,G_AA_R_OW_F_OW_L_OW
821,R_IH_V_ER_B_EH_D
822,K_AA_R_S_AH_N_Z
823,F_R_EY_M_W_ER_K_S
824,B_AE_T_IY_P_AH_G_L_IY_AH
825,CH_IH_P_M_AH_N
826,S_W_IH_N_B_ER_N_Z
827,L_IY_D_ER_M_AH_N_Z
828,IH_N_S_EH_N_S_IH_T_IH_V_IH_T_IY
829,HH_AH_L_Z
830,IH_N_SH_UH_R_ER_Z
831,F_IH_L_AH_M_IY_L_AH
832,K_AE_Z_B_R_AO_L_Z
833,N_AY_K_S
834,R_IY_T_V_EH_L_D
835,S_EH_N_T_ER_IY_Z
836,K_W_AA_SH_IH_NG
837,AE_L_V_ER_S_AH_N
838,K_AH_N_OW_D
839,JH_EY_K_W_EY
840,TH_R_AA_T_AH_L_Z
841,AE_N_AH_T_OW_L_IY_AH
842,K_AA_P_ER_IY
843,P_OW_S_T_D_EY_T
844,V_IH_R_AA_Z_OW_L_IY
845,F_AA_L
846,L_AO_N_M_AW_ER
847,P_EH_SH_AH_L
848,R_EH_F_ER_AH_N_S
849,F_L_UW_IH_D_Z
850,JH_OW_L_T_S
851,R_AE_D_AH_V_AE_N
852,S_AY_R_AH_W_IH_T_S
853,F_L_AA_K_IH_NG
854,F_AW_T_IY
855,IH_N_T_ER_V_AH_L
856,K_L_IH_NG_G_AH_N
857,AE_M_AH_S_AH_N
858,R_EY_Z_IH_Z
859,G_AA_G_L_IY_AA_R_D_OW
860,EH_N_K_AH_M_P_AH_S_IH_NG
861,P_R_IH_N_T_AH_B_AH_L
862,B_AA_L_D_AA_S_AA_R_IY
863,TH_AE_NG_K_F_AH_L
864,D_AA_P_OW_L_IY_T_OW
865,K_L_AY_N_ER_T
866,D_EY_M_Z
867,S_ER_K_AH_S_IH_Z
868,S_IH_M_AH_N_D_Z
869,B_R_EH_S_T_F_IY_D_Z
870,L_EH_N_ER_T
871,IH_K_S_P_AE_N_D_AH_B_AH_L
872,M_AH_K_IH_N_IY
873,HH_AA_R_N_ER
874,S_F_EH_R_IH_K_AH_L
875,R_EH_Z_AH_L_UW_T
876,K_AW_N_T_ER_F_AO_R_S
877,K_AE_M_P_AH
878,P_AE_S_T_ER
879,P_AA_L_IY_K_AA_R_P_IH_K
880,S_K_AE_L_AH_P_S
881,N_AA_N_IH_N_T_R_AH_S_T
882,JH_AA_S_L_IH_N
883,SH_L_EH_NG_K_ER
884,L_AH_B_UW_D_AH
885,L_IY_M_AH
886,EH_D_AH_T_AO_R_IY_AH_L_IH_S_T_S
887,T_IH_T_K_AH_M
888,R_AY_K_ER_D
889,P_AA_OW_L_OW
890,AH_G_R_IY_Z
891,P_R_AA_V_AH_N_S
892,R_AE_N_S_B_AA_T_AH_M
893,F_L_AW_N_D_ER_IH_NG
894,B_AH_S_T_OW_Z
895,B_W_AA
896,AE_D_IY
897,JH_EH_T_S
898,OW_N
899,Z_EY_M_AH_N
900,P_EY_D
901,N_OW_T_AA_R_OW
902,IY_S_T_W_AY_N_D
903,S_EH_N_T_AO_R_Z
904,F_AO_R_M_AH_L_AH_Z_EY_SH_AH_N
905,K_AE_P_R_IY
906,D_IH_V_IH_N_IY
907,B_AE_N_S_AH_L
908,W_IH_T_N_AH_S
909,S_AA_P_S
910,AE_K_S_EH_L_ER_EY_T_IH_NG
911,OW_V_Y_AH_L_EY_SH_AH_N
912,T_IH_L_T_IH_D
913,S_EY_P_IY_EH_N
914,N_AE_G_AH_L
915,K_AH_V
916,M_EH_S_AH_JH_IH_NG
917,S_EH_S_K_AA_R
918,IH_V_OW_L_UW_SH_AH_N_EH_R_IY_AH
919,R_IY_P_AH_B_L_IY_K_AH
920,K_AE_F_ER_IY
921,M_AH_L_ER_Z
922,T_EH_S_T_AH_M_EH_N_T_ER_IY
923,R_IH_B_AH_N_Z
924,L_EY_V_IY
925,L_AE_F_L_ER
926,D_AH_NG
927,F_EY_V_IH_NG_ER
928,D_OW_L_IH_N
929,S_P_AY_S_IH_NG
930,S_EY_IH_NG_Z
931,G_L_AE_M_ER
932,IH_M_AE_N_S_AH_P_EY_T_AH_D
933,T_EH_S_T_ER_M_AH_N
934,M_AH_M_IY
935,S_OW_L_M_AH_N_L_IY
936,R_AE_SH_AH_N_AH_L_AY_Z
937,N_AA_N_K_AH_M_IH_T_AH_L
938,K_AE_M_ER
939,B_IY_Z_L_IY
940,S_T_AE_N_L_IY_T_AW_N
941,R_AA_G_OW
942,B_UW_M_B_AA_K_S_IH_Z
943,S_AH_NG_Z
944,P_EH_P_ER_M_AH_N
945,P_IY_T_AA_R_OW
946,D_IH_T_ER_M_AH_N
947,F_AY_D_AH_L_K_AO_R
948,OW_V_ER_P_R_AH_T_EH_K_T
949,SH_IH_P_S
950,M_AH_K_AO_Z
951,B_EH_N_T
952,S_T_ER_D_IY_ER
953,D_UW_S
954,G_OW_DH
955,B_AH_D_L_AH
956,V_IY_T_UW_L_OW
957,G_AE_L_IH_K
958,IH_R_AA_T_IH_K
959,R_AY_N_HH_AA_R_T
960,JH_EH_M_AH_N_EY_T
961,AE_D_IH_K_W_AH_T_L_IY
962,D_R_AA_B_K_AA_V
963,R_IH_M_AA_D_AH_L_D
964,L_EH_M_AH_N_EY_D
965,D_AO_R_S_AH_L_IY
966,K_L_AO_S
967,K_AE_N_D_AH_L_IH_N
968,SH_OW_N_IY
969,Y_AH_G_OW_D_AH
970,Y_UW_N_AH_B_AO_M_IH_NG
971,K_L_AE_P_M_AH_N
972,K_AE_K_AH_L
973,IH_N_EH_Z
974,M_AY_N_Z
975,F_AO_R_TH_K_W_AO_R_T_ER
976,SH_OW_L_ER
977,F_EH_D_ER_M_AH_N
978,M_AA_R_SH_AH_L_D
979,P_AA_T_HH_OW_L_D
980,JH_EH_N_T_L_ER
981,V_EH_L_AH_B_AY_N_D
982,P_OW_D_IY_AH_M
983,F_AA_S_AA_N_OW
984,K_L_EH_R_IH_S_AH
985,P_R_AA_F_AH_T_IH_K
986,M_AE_N_D_IY
987,F_AY_ER_W_AO_L
988,L_AO_R
989,S_AH_L_EH_B_R_AH
990,K_OW_T_IH_NG_Z
991,IH_S_L_AE_M_AH_B_AE_D_Z
992,K_L_OW_DH_D
993,G_W_AA_N_OW
994,F_R_IH_K_S
995,EH_K_AH_L_AA_N
996,G_R_AE_D_K_OW
997,S_P_R_AO_NG
998,S_IH_K_AO_R_S_K_IY
999,CH_AE_G_N_AH_N
1000,B_L_AE_K_B_ER_N
1001,K_AA_Z_AH_K_IH_V_IH_CH
1002,F_AE_K_S_ER
1003,K_AH_N_S_AH_L_T_EY_T_IH_V
1004,P_R_AH_P_R_AY_AH_T_ER_SH_IH_P_S
1005,T_AE_B_L_AH_T
1006,P_AY_P_F_IH_SH_IH_Z
1007,M_AE_N_AH_JH_IH_R_IY_AH_L
1008,L_UH_K_IH_NG_B_IH_L
1009,K_OW_F_UW
1010,D_IH_S_IH_M_AH_T_R_IY
1011,G_UW_S_AH_N
1012,AA_M_AA_R_AH
1013,S_AH_M_AE_N_T_IH_K_S
1014,K_Y_UW_B_AH_N_Z
1015,AY_ER_N_AY_Z_D
1016,S_V_EH_T_L_IH_K
1017,B_L_AH_N_T_AH_S_T
1018,D_IH_F_ER_D
1019,HH_AA_R_M_OW_N_IY_AH
1020,K_UH_R_UW_M_AH_N
1021,HH_AH_G_AH_L
1022,F_AY_B_ER_G_L_AE_S
1023,IH_N_K_ER_ZH_AH_N
1024,T_OW_S_OW
1025,V_ER_D_IH_K_T
1026,IH_G_M_AH_N
1027,M_AY_K_R_OW_S_AO_F_T
1028,IH_N_S_T_IH_T_UW_T_IH_NG
1029,D_IH_P_R_AY_V
1030,IH_N_Z_ER
1031,F_R_IY_Z
1032,S_K_AE_T_ER_G_UH_D
1033,L_AA_N_D_OW_L_F_IY
1034,V_AY_T_AH_L
1035,T_S_EH_T_S
1036,M_AH_CH_UH_R_D
1037,G_AA_CH_ER
1038,OW_V_ER_R_IY_AE_K_T_S
1039,EH_N_JH_OY_N_IH_NG
1040,S_K_AA_R_P_EH_L_OW
1041,M_AH_K_EY_N_Z
1042,S_UH_R_EH_SH
1043,K_AH_L_K_L_EY_ZH_ER
1044,G_AY_D
1045,S_AA_L_OW
1046,K_IH_L_B_ER_N
1047,R_AE_D_AH_N
1048,K_L_EH_M_S_AH_N
1049,T_AE_F_AH_L
1050,M_AH_K_AE_N_IH_K_S
1051,S_AA_V_AA_S_T_AA_N_OW
1052,AA_G_R_IY
1053,S_T_AH_D_IY_D
1054,OW_L_IH_N_Z
1055,HH_IH_L_Z
1056,F_ER_EH_R_IH_S
1057,D_R_EH_D_F_AH_L_IY
1058,B_IH_L
1059,HH_AE_M_ER_S_T_IY_N
1060,B_IH_L_K_IH_NG
1061,N_UW_B_EH_R_IY
1062,T_W_IH_D_AH_L
1063,HH_AA_M_AH_JH_IY_N_Y_AH_S
1064,SH_AA_R_L_AH_T_AH_N
1065,D_OW_N
1066,F_R_IY_D_ER
1067,F_OY_B_AH_L_Z
1068,W_AH_M_AH_N_Z
1069,ER_B
1070,T_R_AH_B_AH_L_F_IY_L_D
1071,D_OY_N
1072,JH_EH_ZH_AH_W_T_S
1073,P_AY_AH_T
1074,AE_D_V_AH_K_EY_SH_AH_N
1075,D_IH_M_AA_N_T
1076,AA_R_M_AH_JH_EH_D_AH_N
1077,OW_D
1078,HH_AO_L_T_AH_N
1079,K_AE_L_AH_M_AE_N_D_ER
1080,OW_T_IY
1081,Y_AH_N_IH_K_IY
1082,HH_EH_L_TH_K_EH_R_Z
1083,S_ER_EH_N_D_ER_D
1084,K_OW_AH_K_S_IH_S_T_IH_NG
1085,D_IH_P_R_EH_N_AH_L
1086,K_AH_N_S_ER_T_S
1087,G_AA_R_B_AH_L_IH_NG
1088,M_IY_CH_K_AO_F_S_K_IY
1089,G_R_AE_F_IH_K_S
1090,Y_ER_L_IH_NG
1091,L_AA_N_JH_AH_S_T
1092,G_AW
1093,K_L_EH_N_CH
1094,B_AE_R_AH_K
1095,HH_AO_G_AH_N
1096,AA_V_EH_L_IY_N_OW
1097,AE_K_S_T
1098,IY_G_AH_L_Z
1099,M_EH_D_F_ER_S_T
1100,IH_N_M_OW_B_IH_L_Y_EH_R_IY_AH
1101,JH_EH_L
1102,B_L_EH_S_IH_Z
1103,AE_V_AH_T_AA_R_Z
1104,SH_W_AO_L_B
1105,EH_B_ER_T
1106,AA_L_G_R_IH_M
1107,N_UW_K_AH_M
1108,P_EH_B_ER_OW_Z
1109,W_UH_L_F_EH_N_D_AH_N
1110,AO_S_T_R_EY_ZH_AH
1111,M_AO_R_AH_T
1112,K_IY_AH_Z_EH_K
1113,HH_AO_R_V_AE_T
1114,D_IH_G_IH_NG
1115,CH_AE_P_M_AH_N_Z
1116,Z_AA_NG_G_AH_L
1117,M_EH_K_S_IH_K_AA_N_OW_Z
1118,M_AH_N_IY_M_EY_K_ER
1119,L_IY_D_ER_Z
1120,D_AY_JH_EH_S_T_AH_D
1121,F_R_EY_T_S
1122,AE_SH_L_AA_K
1123,S_T_AE_K_N_IH_K
1124,JH_IY
1125,L_AY_N_B_AO
1126,IH_N_EH_K_S_AH_P_AH_B_L_IY
1127,N_AO_R_M_AH_L
1128,JH_EY_N_Z
1129,R_IY_IH_M_P_AH_Z_IH_SH_AH_N
1130,D_IH_V_EH_L_AH_P_ER_Z
1131,V_AE_N_AE_M_B_ER_G
1132,F_AY_R_IH_NG_Z
1133,HH_EH_M_AH_N
1134,D_AH_NG_G_AH_N
1135,K_ER_K_W_UH_D
1136,F_R_OW_D_OW
1137,K_AE_M_ER_AA_N
1138,SH_AE_N_HH_OW_L_T_S
1139,K_OW_L_B_AA_TH
1140,P_AH_P_AA_D_IY_OW
1141,HH_EY_TH_K_AH_K
1142,S_AH_K_L_IH_NG
1143,B_R_EH_S_L_OW
1144,G_AH_N_HH_IH_L_D_AH
1145,N_IH_K_OW_L
1146,S_AO_NG_Z
1147,F_R_IY_D_L_AH_N_D
1148,K_AA_M_B_AE_T_AH_N_T_S
1149,EH_L_IY_S_AH_Z
1150,M_AE_N_IH_JH_IH_NG
1151,Y_UH_R_OW_P_S
1152,P_R_AH_N_S_K_IY_N
1153,HH_IH_L_D_IH_M_AA_R
1154,B_AW_T_S
1155,S_K_W_ER_T_IH_D
1156,AA_N_D_R_AA_D_AH
1157,B_AA_K
1158,K_IH_N
1159,M_AH_K_M_AO_R_OW
1160,D_IH_D_ER_W_ER_D_ER
1161,D_IH_S_IH_N_S_EH_N_T_IH_V_Z
1162,S_AH_B_S_K_R_AY_B_ER_Z
1163,JH_UW_S_AH_Z
1164,S_P_OW_K_S_W_IH_M_AH_N
1165,W_IH_T_AH_M_AO_R
1166,B_AE_K_L_AY_T
1167,HH_EH_L_AH_N_D
1168,F_AH_NG_K_SH_AH_N_EH_R_IY_Z
1169,HH_AA_M_AA_S_AA_K_IY
1170,F_IY_T_S_EH_R_IY_AH
1171,D_AO_Z
1172,AY_K_AH_N_B_ER_G_ER
1173,AH_B_IY_D_IY
1174,K_AH_N_T_R_OW_V_ER_S_IY
1175,K_L_AE_D_S_T_R_AH_P_S
1176,D_EH_R_IY_Z
1177,D_IH_L_T_S
1178,OW_AH_N_S_B_IY
1179,B_IY_B_AA_P
1180,B_AA_R_N_AH_B_IY_Z
1181,M_AA_JH_AH_L_ER
1182,K_AA_L_IY_G_Z
1183,W_ER_T_M_AH_N
1184,M_AE_N_D_R_IH_SH
1185,B_ER_TH_R_AY_T_S
1186,P_L_AH_K_IH_NG
1187,K_R_OY_S_S_AH_N_T
1188,P_L_AO_Z_AH_B_L_IY
1189,B_AH_T_S_B_ER_G_ER
1190,T_IH_G_Z
1191,R_AE_P_S_AH_N
1192,B_AH_L
1193,W_AY_S_B_R_AA_T
1194,AH_T_EY_M_IY_AH_N
1195,M_AA_N_K_AA_L_AH
1196,IH_Z_AW_T_Y_ER
1197,Z_IH_L_K_AH
1198,ER_B_AH_S_AY_D
1199,T_UW_L_AH_N
1200,P_ER_AA_T_IH_S
1201,K_AO_R_D_IH_D
1202,IH_N_K_AH_P_AE_S_IH_T_EY_SH_AH_N
1203,EH_S_TH_EH_T_IH_K_S
1204,P_R_AW_L_IH_NG
1205,M_AH_N_EY_S_IH_NG_L_IY
1206,K_AA_T_IH_JH
1207,M_AH_T_AE_L_IH_K_S
1208,JH_EH_R_IY_K_OW
1209,P_AA_N_T_AA_L_OW_N_IY
1210,AO_F_AH_S_AH_Z
1211,EH_L_P_ER_Z
1212,EH_L_AH_M_AH_N_T_S
1213,K_AA_R_N_AH_L
1214,B_AH_P_K_AH_S
1215,HH_OW_M_B_AW_N_D
1216,B_R_OW_SH_AH_S
1217,R_EH_S_T_ER_AA_N_T
1218,T_ER_EH_N_T_IY_N_IY
1219,K_AH_N_S_IY_V_AH_B_L_IY
1220,N_AE_P_S_AE_K
1221,S_AE_M_P_AH_L
1222,F_AE_M_AH_L_IY
1223,S_T_AA_R_N_Z
1224,Z_AY_L_OW_N_AH
1225,HH_AW_T_S
1226,AE_V_R_IH_JH
1227,G_R_OW_N_AH_P
1228,S_IH_N_AH_B_AA_R
1229,IH_B_UH_L_Y_AH_N_T
1230,OW_G_AH_L_V_IY
1231,F_R_EY
1232,K_L_IY_N_D
1233,IH_D_IH_D_ER_AA_D
1234,HH_AE_R_IH_S_B_ER_G_Z
1235,SH_M_IH_R_EH_V
1236,R_EH_T_IH_N_OY_D_Z
1237,B_EH_S_IY
1238,S_P_AE_N_T_AH_N
1239,V_AE_N_S_L_UW_T_AH_N
1240,G_AW_JH_IH_NG
1241,HH_EH_N_S_L_IY
1242,K_R_EH_S_ER
1243,AH_N_EH_N_Y_UW_M_ER_EY_T_IH_D
1244,B_R_EH_K_AH_N_R_IH_JH
1245,W_UH_L_B_R_AY_T
1246,JH_AE_N_Z_AH_N
1247,W_IY_P_IH_NG
1248,G_AH_S_M_AH_N
1249,TH_AA_L
1250,W_AO_L_W_ER_K
1251,D_EH_F_AH_L_EH_T_S
1252,P_AO_R_T_EH_L_AH
1253,P_AE_K_S
1254,R_AE_F_AH_T_IY
1255,IH_R_AA_T_AH_S_IH_Z_AH_M
1256,S_EY_V_D
1257,JH_IH_R_D
1258,S_W_AA_B_IY
1259,K_AA_R_N_IY_N_IY
1260,B_AA_L_S_AH
1261,K_AA_N_S_AH_K_W_AH_N_S_IH_Z
1262,Y_UW_L_IY_AH_N
1263,V_AE_N_D_ER_HH_AO_F
1264,SH_UH_L_T_S
1265,EH_N_S_ER
1266,HH_AE_L_B_R_UH_K_S
1267,AO_R_OW_Z
1268,D_EH_R_IH_NG
1269,B_AA_M_AA_K_OW
1270,B_R_IH_Z_B_EY_N
1271,K_IH_NG_M_IH_NG
1272,K_OW_Z_AH
1273,M_EH_D_IY_N_AH
1274,R_AY_S_IH_N_AW_ER
1275,S_UW_Z
1276,M_IH_R_Z
1277,K_AH_N_S_UW_M_ER_IH_Z_AH_M
1278,R_EH_P_UW_CH_IY
1279,D_EH_L_M_AH_Z
1280,F_R_IH_D_EH_T
1281,M_EH_L_IH_K
1282,AH_TH_AO_R_AH_T_EH_R_IY_AH_N_IH_Z_AH_M
1283,S_AW_TH_M_AA_R_K
1284,B_AE_SH_ER
1285,EH_M_B_OW_L_D_AH_N_D
1286,G_EY_M_Z
1287,D_IY_Z
1288,R_AY_K_IH_L_T
1289,D_IH_S_M_IH_S_AH_L_Z
1290,D_AH_K_IY
1291,B_ER_TH_M_AA_R_K_S
1292,R_AE_NG_K_ER
1293,Y_UH_R_AH_K_R_AE_T_S
1294,G_AA_R_D_IH_N
1295,R_IH_T_AY_R_IY
1296,D_IH_M_ER_G_ER
1297,K_AA_R_L_S_R_UW_HH
1298,S_T_EH_N_K_W_IH_S_T
1299,T_UW_T_AH_N
1300,D_AE_N_Y_EH_L_AH
1301,R_AH_R
1302,B_R_AH_SH_F_AY_R
1303,F_L_AW_ER_Z
1304,AA_P_TH_AH_L_M_IH_K
1305,AH_F_ER_IH_NG
1306,K_AA_M_EH_N_T
1307,S_IH_V_L_IY
1308,M_AE_T_L_AE_K
1309,K_AE_N_S_AH_L_IH_NG
1310,K_AE_S_P_ER
1311,B_L_UW_CH_IH_P
1312,AA_D_EH_T
1313,CH_EH_M_EY_N_IY_AH
1314,R_UW_T_IY_G_L_IY_AA_N_OW
1315,L_AE_N_OW_Z
1316,P_R_OW_T_IY_N_Z
1317,W_AY_N_ER_IY
1318,JH_AW_ER_Z
1319,W_IY_K_S
1320,D_AY_TH_ER_M_IY
1321,IH_N_D_AH_L_JH_D
1322,S_AE_CH_IY
1323,B_AH_S_AH_L
1324,B_UH_L_HH_EH_D
1325,AA_L_EH_G_R_EH_T_IY
1326,R_AH_B_ER
1327,T_W_EH_N_T_IY_IH_TH
1328,M_AE_HH_ER_IH_V
1329,AH_N_T_EH_N_D_ER_D
1330,P_AO_R_T_AH_B_IH_L_AH_T_IY
1331,B_ER_N_AH_T
1332,HH_AA_L_OW_D
1333,M_OW_P_T
1334,K_AA_S_T_ER
1335,K_L_AE_N_S_IY
1336,B_AY_OW_F_IY_D_AE_K
1337,S_T_AH_CH_UH_R_AH
1338,OW_V_IH_T_S
1339,K_AH_M_P_AW_N_D_IH_D
1340,S_T_R_AW_TH
1341,IH_N_S_AY_D
1342,K_AE_S_T_EH_L
1343,T_AH_K_S_IY_D_OW_Z
1344,K_AW_N_T_ER_F_IH_T_S
1345,TH_IH_N_ER
1346,IH_SH_UW_Z
1347,HH_EH_L_IH_K_AH_L
1348,T_R_AE_CH
1349,P_IY_EH_M
1350,G_EH_R_IH_S
1351,SH_EH_K_S
1352,R_OW_Z_AE_N
1353,T_AH_B_AE_K_OW_S
1354,B_AA_N_F_IY_G_L_IY_OW
1355,B_IY_K_IY_P_IH_NG
1356,B_EH_N_S_M_AH_N
1357,K_R_IH_S_T_AA_K_OW_Z
1358,M_AH_K_N_IH_K_AH_L_Z
1359,JH_AH_K_S_T_AH_P_OW_Z_D
1360,L_UW_S_AH_N_T
1361,AH_M_EH_N_D_M_AH_N_T_S
1362,F_L_AH_NG
1363,AO_TH_ER_Z
1364,L_AE_S_ER_EY_SH_AH_N
1365,W_ER_B_ER
1366,K_ER_AH_N_S_IY_Z
1367,K_AH_N_IY_EH_N_K_IY
1368,M_AE_K_S_AH_S
1369,L_AE_N_Z_D_EY_L
1370,Y_UW_SH_UW_AH_L_IY
1371,S_ER_K_AH_T_R_IY
1372,T_R_EH_T_IH_N_AW_N
1373,B_L_IH_S_F_AH_L
1374,N_AA_N_G_OW_V_ER_N_M_EH_N_T_AH_L
1375,IH_NG_K
1376,K_EH_T_L_ER
1377,P_EH_T_IY_K_OW_T_S
1378,HH_ER_N_AH_N_D_EH_Z_IH_Z
1379,AA_R_AH_N_EH_L_AH_Z
1380,AA_R_K_AH_T_EH_K_T
1381,D_AA_R_G_AH_N
1382,W_AO_L_D
1383,F_R_UW_T_OW_P_IY_AH
1384,S_L_OW_K_AH_N
1385,M_AE_D_ER_AH_S
1386,S_AE_M_S_AH_NG
1387,P_AO_R_CH_EH_L_AH
1388,CH_AE_T_AH_HH_UW_CH_IY_Z
1389,T_R_AA_D_AH_N
1390,N_OW_M_AE_D_IH_K
1391,R_EH_K_AH_N_OY_T_ER
1392,T_R_EY_N_AH_B_AH_L
1393,V_AE_N_D_IH_V_IY_ER
1394,P_R_AA_S_P_EH_K_T
1395,JH_ER_G_IH_N_S_AH_N
1396,K_OW_B_ER_L_IY
1397,EH_L_G_ER
1398,M_EY_OW
1399,B_IY_L_IH_F_EH_L_D
1400,N_AA_R_AH_M
1401,S_UW_P_ER_F_AE_S_T
1402,M_EH_D_W_IH_N
1403,T_R_AH_NG_K_L_AY_N
1404,AE_M_B_Y_AH_L_AH_N_S_IH_Z
1405,K_AH_T_OW
1406,F_R_AA_G_AA_L_IY
1407,IH_N_K_AE_N_T_EY_SH_AH_N
1408,B_IH_L_IH_N_S_K_IY
1409,M_ER_K_S_AH_M_ER
1410,M_AA_R_T_IY
1411,K_AA_N_F_AH_D_EH_N_SH_AH_L
1412,S_EH_K_SH_AH_N_D
1413,D_EY_L_AH_N
1414,B_AE_K_AH_P
1415,HH_AY_D_AH_K
1416,IH_M_B_EH_D_IH_D
1417,L_OW_N_S_AH_M
1418,P_AO_R_T_R_EY_AH_L_Z
1419,AE_R_AH_R_AE_T
1420,N_AO_R_W_IH_N
1421,SH_UH_L_T_S
1422,R_OW_Z_AH_N_G_R_AH_N_T
1423,S_P_AA_R_T_EH_K
1424,S_T_UW_K
1425,B_IH_L_OW_T_IY
1426,F_AO_R_T_UW_N_AA_T_OW
1427,M_AH_K_D_AA_N_AH_L
1428,K_AE_S_W_EH_L
1429,M_OW_L_IY
1430,AH_B_AE_D_IY
1431,EH_K_W_AH_D_AO_R_IY_AH_N
1432,CH_AE_N_AH_L
1433,B_AA_L_B_OW
1434,K_AE_L_S_AY_T
1435,HH_OW_S_T_S
1436,AH_P_OW_Z_IH_NG
1437,K_AH_N_S_AY_S_L_IY
1438,M_AO_R_IY_L
1439,R_IH_S
1440,S_T_EH_L_M_AE_K
1441,K_L_AO_D_IY_N_AH
1442,D_IH_K_AE_S_T_R_OW
1443,S_AO_K
1444,D_IH_K_AH_L
1445,B_R_IH_N_D_AH_L
1446,M_AA_R_K_AH_N_T_EH_L
1447,L_IH_F_T_IH_NG
1448,AH_T_EY_N
1449,N_EH_S_AH_L
1450,IY_V_AH_N_T
1451,F_OW_M_IY
1452,CH_AA_CH_IY
1453,F_EY_G_ER_B_ER_G
1454,M_AA_R_K_OW_N_IY
1455,D_UW_Z
1456,HH_AA_R_B_EH_R_IY
1457,B_AE_T_AH_L_Z
1458,EH_N_L_IH_S_T_IY
1459,S_T_IY_D_IY_Z
1460,B_AA_R_W_IH_K
1461,R_EH_T_AH_N_AH_L
1462,B_IH_D_Z
1463,P_EH_N_AA_K_IY_OW
1464,R_EH_SH
1465,S_T_UW_ER_D_SH_IH_P
1466,M_AH_K_N_IY_L_IY
1467,S_IH_K_AH_L_Z
1468,F_EH_R
1469,W_IH_TH_D_R_AO_N
1470,K_L_UW_N_AH_N
1471,IH_N_T_EH_K_S
1472,K_AE_S_AH_D
1473,S_AH_N_R_UW_M
1474,IH_N_D_UH_R_Z
1475,R_OW_S_ER
1476,F_IH_G_ER_S_K_IY
1477,B_AE_K_ER
1478,T_AO_K_ER
1479,HH_OW_G_L_AH_N_D
1480,K_AH_N_OW_V_AH
1481,M_AA_N_T_IY
1482,EH_M_P_AO_R_IY_AH_M
1483,P_R_IY_K_ER_S_ER_Z
1484,K_W_IH_K_AH_S_T
1485,R_AA_S_W_EH_L
1486,F_AH_N_IY_S_IY
1487,HH_UW_D_AA_K
1488,G_R_AE_B_OW
1489,F_L_AY_SH_M_AH_N
1490,S_AH_L_K_T
1491,M_EH_L_T_IH_NG
1492,M_EH_ZH_ER_Z
1493,V_ER_S_AH_S
1494,B_IH_Z_N_IH_S_IH_Z
1495,AO_S_T_R_IY_AH_Z
1496,JH_EH_R_AH_L_D
1497,F_AH_K_S
1498,EH_S_K_AH_N_D_IY_D_OW
1499,AE_B_D_AH_K_SH_AH_N_Z
1500,AE_S_AH_N_T
1501,W_AO_R_D_AH_N_Z
1502,HH_EH_S_AH_L_IH_NG
1503,L_IH_L_IY_AH_N
1504,B_IY_AH_L_EH_T_S_K_IY
1505,Y_UW_N_Y_AH_N
1506,T_IH_N_D_AH_L
1507,AO_R_L_IY_AH_N_Z
1508,G_R_AE_N_TH_AH_M
1509,S_AA_P
1510,IH_N_F_ER_M_D
1511,P_R_AA_F_AH_T_AH_B_IH_L_AH_T_IY
1512,ER_W_IH_N
1513,AH_D_AA_P_T_IH_NG
1514,S_AA_L_M_EH_N
1515,L_EH_N_S_IH_Z
1516,EH_N_D_R_IY_T_S_IY
1517,T_ER_N_AH_P_S
1518,F_OY_S_T_AH_D
1519,M_UW_F_OW_L_EH_T_OW
1520,HH_EH_R_ER
1521,IH_N_AO_G_Y_AH_R_EY_T_IH_D
1522,W_IH_TH_AH_M
1523,D_IH_V_EY
1524,M_AA_N_T_ER_S_R_AE_T
1525,R_IY_T_R_IY_T_S
1526,D_IH_F_IY_AH_N_S
1527,B_IY_AA_M_OW_N_T_IY
1528,N_EY_B_ER_HH_UH_D_Z
1529,B_AA_R_S_T_AW
1530,AH_N_L_OW_D_IH_NG
1531,K_UW_M_Z
